year;white;white_elo;black;black_elo;result;eco;moves
2024;Carlsen;2838;Shimanov;2578;Empate;C11;1.e4 e6 2.d4 d5 3.Nc3 Nf6 4.e5 Nfd7 5.Nce2 c5 6.c3 cxd4 7.cxd4 f6 8.exf6 Nxf6
2024;Carlsen;2832;Shankland;2669;Vitoria;B50;1.e4 c5 2.Nf3 d6 3.Bc4 Nf6 4.Nc3 e6 5.d4 cxd4 6.Qxd4 Nc6 7.Qd3 a6 8.Bf4 Qc7
2024;Nihal;2682;Carlsen;2832;Derrota;A00;1.h3 d5 2.c3 e5 3.d4 exd4 4.cxd4 Bd6 5.Nc3 c6 6.Nf3 h6 7.e4 dxe4 8.Nxe4 Qe7
2024;Carlsen;2832;Nihal;2668;Empate;D39;1.d4 Nf6 2.c4 e6 3.Nf3 d5 4.Nc3 Bb4 5.Bg5 dxc4 6.a3 Bxc3+ 7.bxc3 h6 8.Bh4 c5
2024;Niemann;2703;Carlsen;2832;Vitoria;C55;1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.d3 h6 5.c3 d6 6.a4 Be7 7.a5 0-0 8.a6 b6
2024;Carlsen;2832;Vokhidov;2643;Vitoria;A08;1.Nf3 Nf6 2.g3 c5 3.Bg2 Nc6 4.0-0 e5 5.d3 d5 6.Na3 Be7 7.e4 0-0 8.Qe2 d4
2024;Carlsen;2832;Xiong;2646;Empate;C01;1.e4 e6 2.d4 d5 3.Nc3 Bb4 4.exd5 exd5 5.Qf3 Nc6 6.Bb5 Nge7 7.Nge2 a6 8.Bxc6+ Nxc6
2024;Carlsen;2832;Deac;2683;Vitoria;D00;1.d4 d5 2.Bf4 Nf6 3.e3 c5 4.c3 Nc6 5.Nd2 Bf5 6.Ngf3 e6 7.Qb3 Qc8 8.Be2 Be7
2024;Lazavik;2578;Carlsen;2831;Empate;A30;1.Nf3 Nf6 2.b3 g6 3.Bb2 Bg7 4.g3 b6 5.Bg2 Bb7 6.0-0 0-0 7.c4 e6 8.e3 c5
2024;Carlsen;2831;Lazavik;2578;Vitoria;B30;1.e4 c5 2.Nf3 Nc6 3.Bb5 e6 4.Bxc6 bxc6 5.b3 f6 6.0-0 Nh6 7.c3 Nf7 8.d4 cxd4
2024;Carlsen;2832;Esipenko;2671;Vitoria;C54;1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.d3 Bc5 5.0-0 0-0 6.h3 h6 7.c3 d6 8.Nbd2 a5
2024;Carlsen;2830;Erigaisi;2761;Vitoria;A05;1.Nf3 Nf6 2.g3 g6 3.Bg2 Bg7 4.0-0 0-0 5.b3 d5 6.Bb2 c5 7.c4 d4 8.b4 Nc6
2024;Naroditsky;2619;Carlsen;2832;Vitoria;B22;1.e4 c5 2.c3 d5 3.exd5 Nf6 4.d4 Nxd5 5.dxc5 e5 6.Nf3 Nc6 7.Bc4 Be6 8.Qe2 Bxc5
2024;Carlsen;2830;Grischuk;2719;Derrota;A05;1.Nf3 d5 2.g3 Nf6 3.Bg2 c5 4.0-0 g6 5.b3 Bg7 6.Bb2 0-0 7.e3 h5 8.c4 dxc4
2024;Giri;2745;Carlsen;2830;Vitoria;C10;1.e4 e6 2.d4 d5 3.Nc3 h6 4.Nf3 Nf6 5.exd5 exd5 6.Bd3 Bd6 7.0-0 0-0 8.Re1 Nc6
2024;Xiong;2646;Carlsen;2832;Derrota;E73;1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.Be2 0-0 6.Be3 Nc6 7.d5 Ne5 8.f4 Ned7
2024;Sindarov;2674;Carlsen;2832;Derrota;C58;1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.Ng5 d5 5.exd5 Na5 6.Bb5+ Bd7 7.Qe2 Be7 8.Nf3 0-0
2024;Svane;2629;Carlsen;2832;Vitoria;A46;1.Nf3 Nf6 2.g3 b5 3.Bg2 Bb7 4.d4 e6 5.Bg5 Be7 6.Qd3 a6 7.Nbd2 h6 8.Bxf6 Bxf6
2024;Chigaev;2624;Carlsen;2832;Vitoria;E01;1.d4 Nf6 2.c4 e6 3.g3 Bb4+ 4.Nd2 d5 5.Bg2 0-0 6.Ngf3 Be7 7.0-0 a5 8.Qc2 c5
2024;Carlsen;2832;Chigaev;2624;Vitoria;A15;1.Nf3 Nf6 2.g3 g6 3.b4 Bg7 4.Bb2 0-0 5.Bg2 d6 6.c4 e5 7.0-0 Re8 8.d3 Nbd7
2024;Carlsen;2830;Caruana;2805;Empate;C77;1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.Nc3 Bc5 6.0-0 b5 7.Bb3 0-0 8.a4 Rb8
2024;Carlsen;2830;Caruana;2805;Vitoria;E12;1.Nf3 Nf6 2.c4 b6 3.Nc3 Bb7 4.d4 e6 5.a3 Ne4 6.Nxe4 Bxe4 7.e3 Be7 8.Bd3 Bxd3
2024;Carlsen;2832;Xiong;2646;Vitoria;A05;1.Nf3 Nf6 2.g3 b5 3.e3 a6 4.Bg2 Bb7 5.0-0 g6 6.b3 Bg7 7.Bb2 0-0 8.c4 c5
2024;Carlsen;2832;Sjugirov;2651;Vitoria;B88;1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6 6.Bc4 e6 7.a4 Be7 8.0-0 0-0
2024;Nakamura;2794;Carlsen;2830;Derrota;D35;1.d4 Nf6 2.c4 e6 3.Nc3 d5 4.cxd5 exd5 5.Bg5 Be7 6.e3 h6 7.Bh4 Bg4 8.f3 Be6
2024;Nakamura;2794;Carlsen;2830;Empate;E25;1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.f3 d5 5.a3 Bxc3+ 6.bxc3 c5 7.cxd5 Nxd5 8.dxc5 Qa5
2024;Carlsen;2832;Esipenko;2671;Empate;C77;1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.d3 d6 6.c3 g6 7.0-0 Bg7 8.h3 0-0
2024;Firouzja;2737;Carlsen;2830;Vitoria;C54;1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.d3 Nf6 5.Bg5 h6 6.Bh4 d6 7.c3 a6 8.Nbd2 Ba7
2024;Firouzja;2737;Carlsen;2830;Empate;C54;1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.d3 Nf6 5.Bg5 h6 6.Bh4 d6 7.c3 a6 8.Nbd2 Ba7
2024;Carlsen;2830;Praggnanandhaa;2747;Vitoria;D00;1.d4 Nf6 2.Bf4 d5 3.e3 Bf5 4.c4 e6 5.Nc3 Bd6 6.Bxd6 Qxd6 7.Qb3 b6 8.Nf3 0-0
2024;Carlsen;2830;Praggnanandhaa;2747;Empate;C81;1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.0-0 Nxe4 6.d4 b5 7.Bb3 d5 8.dxe5 Be6
2024;Carlsen;2830;Ding;2762;Vitoria;A13;1.Nf3 d5 2.g3 Nf6 3.Bg2 c5 4.0-0 e6 5.c4 d4 6.e3 Nc6 7.exd4 cxd4 8.d3 Bd6
2024;Caruana;2805;Carlsen;2830;Vitoria;C54;1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.d3 Bc5 5.0-0 d6 6.c3 a6 7.a4 Ba7 8.h3 h6
2024;Carlsen;2832;Santos Latasa;2624;Vitoria;D00;1.d4 Nf6 2.Bf4 d5 3.e3 e6 4.Nd2 Bd6 5.c3 0-0 6.Ngf3 b6 7.h4 Ba6 8.Bxa6 Nxa6
2024;Chigaev;2624;Carlsen;2832;Vitoria;A50;1.Nf3 Nf6 2.c4 b6 3.g3 Bb7 4.Bg2 g6 5.0-0 Bg7 6.d4 0-0 7.h4 c5 8.d5 b5
2024;Paravyan;2620;Carlsen;2832;Empate;B08;1.e4 d6 2.d4 g6 3.Nc3 c6 4.a4 Bg7 5.Nf3 Nf6 6.Be2 0-0 7.0-0 Nbd7 8.e5 Ne8
2024;Carlsen;2830;Nakamura;2794;Vitoria;C70;1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Bc5 5.0-0 Nge7 6.Nxe5 Nxe5 7.d4 b5 8.Bb3 Bxd4
2024;Carlsen;2830;Nakamura;2794;Empate;C64;1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Bc5 5.c3 Nge7 6.0-0 Ng6 7.d4 Ba7 8.Re1 0-0
2024;Carlsen;2830;Firouzja;2737;Vitoria;C67;1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.0-0 Nxe4 5.Re1 Nd6 6.Nxe5 Be7 7.Bf1 Nxe5 8.Rxe5 0-0
2024;Ding;2762;Carlsen;2830;Empate;A20;1.c4 e5 2.g3 Nf6 3.Bg2 h6 4.Nc3 Bb4 5.e4 d6 6.Nge2 Bc5 7.h3 a5 8.0-0 Nc6
2024;Ding;2762;Carlsen;2830;Empate;E08;1.d4 Nf6 2.c4 e6 3.Nf3 d5 4.g3 Be7 5.Bg2 0-0 6.0-0 c6 7.Qc2 b6 8.Bf4 Bb7
2024;Praggnanandhaa;2747;Carlsen;2830;Derrota;B42;1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 a6 5.Bd3 Qc7 6.0-0 Nf6 7.Qe2 d6 8.c4 Nbd7
2024;Anton Guijarro;2669;Carlsen;2832;Derrota;A40;1.d4 Nc6 2.Nf3 Nf6 3.Bg5 Ne4 4.Bh4 d5 5.e3 h5 6.c4 g5 7.Nxg5 e5 8.Nxe4 Qxh4
2024;Carlsen;2832;Svane;2633;Vitoria;A07;1.Nf3 d5 2.g3 Nf6 3.Bg2 e6 4.0-0 Be7 5.d3 0-0 6.Bf4 Nc6 7.c4 Bd6 8.Bxd6 Qxd6
2024;Pichot;2638;Carlsen;2832;Vitoria;C10;1.e4 e6 2.d4 d5 3.Nc3 h6 4.Bd3 c5 5.exd5 exd5 6.Nf3 c4 7.Be2 Nc6 8.0-0 Bb4
2024;Carlsen;2832;Naroditsky;2619;Vitoria;B30;1.e4 c5 2.Nf3 Nc6 3.Bb5 Nf6 4.Bxc6 dxc6 5.d3 Qc7 6.Nbd2 e5 7.b3 Be7 8.Nc4 Nd7
2024;Carlsen;2832;Xiong;2646;Vitoria;C01;1.e4 e6 2.d4 d5 3.exd5 exd5 4.Nf3 Bd6 5.c4 Nf6 6.c5 Be7 7.Qa4+ c6 8.Bd3 0-0
2024;Bluebaum;2640;Carlsen;2832;Derrota;A50;1.d4 Nf6 2.c4 b6 3.Nc3 Bb7 4.Qc2 d6 5.e4 Nbd7 6.Nf3 e5 7.Be2 g6 8.0-0 Bg7
2024;Carlsen;2830;Nakamura;2795;Empate;B66;1.e4 c5 2.Nf3 Nc6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 d6 6.Bg5 e6 7.Qd2 a6 8.0-0-0 Nxd4
2024;Nakamura;2795;Carlsen;2830;Vitoria;B54;1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 Nc6 5.Nc3 d6 6.g4 h6 7.h4 a6 8.Bg2 Be7
2024;Anand;2751;Carlsen;2830;Empate;C15;1.e4 e6 2.d4 d5 3.Nc3 Bb4 4.a3 Bxc3+ 5.bxc3 dxe4 6.Qg4 Nf6 7.Qxg7 Rg8 8.Qh6 c5
2024;Carlsen;2832;Karthikeyan;2624;Derrota;E66;1.Nf3 Nf6 2.g3 g6 3.Bg2 Bg7 4.0-0 0-0 5.c4 c5 6.Nc3 Nc6 7.d4 d6 8.d5 Na5
2024;Carlsen;2830;Anand;2751;Vitoria;C52;1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.b4 Bxb4 5.c3 Ba5 6.0-0 Qf6 7.d4 Nge7 8.Bg5 Qd6
2024;Narayanan;2668;Carlsen;2830;Vitoria;A49;1.Nf3 c5 2.g3 b6 3.Bg2 Bb7 4.0-0 g6 5.d4 Bg7 6.c3 Nf6 7.Qb3 cxd4 8.Ne5 d5
2024;Carlsen;2832;Indjic;2611;Vitoria;A07;1.Nf3 d5 2.g3 Bg4 3.c4 Bxf3 4.exf3 dxc4 5.Bxc4 e6 6.d4 Nf6 7.Nc3 c6 8.Be3 Nbd7
2024;Abdusattorov;2766;Carlsen;2830;Vitoria;A10;1.c4 g6 2.e4 Bg7 3.Nf3 e5 4.g3 c5 5.Bg2 Nc6 6.Nc3 Nge7 7.h4 d6 8.h5 Bg4
2024;Gukesh;2764;Carlsen;2830;Vitoria;B07;1.e4 g6 2.d4 d6 3.Nc3 c6 4.Be3 Nf6 5.Qd2 Nbd7 6.f3 b5 7.h4 Nb6 8.Bd3 h5
2024;Carlsen;2830;Erigaisi;2762;Empate;C47;1.e4 e5 2.Nf3 Nc6 3.Nc3 Nf6 4.d4 exd4 5.Nxd4 Bb4 6.Nxc6 bxc6 7.Bd3 0-0 8.0-0 d5
2024;Carlsen;2830;Abdusattorov;2766;Derrota;B01;1.e4 d5 2.exd5 Qxd5 3.Nc3 Qd6 4.d4 Nf6 5.Nf3 Nc6 6.Nb5 Qd8 7.Be2 a6 8.Na3 Bg4
2024;Carlsen;2830;Gukesh;2764;Vitoria;D02;1.Nf3 d5 2.g3 Nc6 3.d4 Bf5 4.Nh4 Bg4 5.Bg2 e6 6.0-0 Be7 7.h3 Bh5 8.Nf3 Nf6
2024;Carlsen;2830;Wei;2755;Vitoria;A07;1.Nf3 d5 2.g3 g6 3.Bg2 Bg7 4.0-0 e5 5.d3 Nc6 6.e4 dxe4 7.dxe4 Qxd1 8.Rxd1 Bg4
2024;Carlsen;2830;Firouzja;2738;Vitoria;E11;1.d4 Nf6 2.c4 e6 3.Nf3 d5 4.g3 Bb4+ 5.Bd2 Be7 6.Bg2 0-0 7.Qc2 Nbd7 8.0-0 c6
2024;Carlsen;2830;Firouzja;2738;Empate;C54;1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.d3 Bc5 5.0-0 d6 6.c3 a6 7.a4 Ba7 8.Nbd2 0-0
2024;Carlsen;2830;Firouzja;2738;Derrota;E04;1.d4 d5 2.c4 e6 3.Nf3 Nf6 4.g3 dxc4 5.Bg2 c5 6.Qa4+ Bd7 7.Qxc4 b5 8.Qc2 Na6
2024;Firouzja;2738;Carlsen;2830;Derrota;C24;1.e4 e5 2.Bc4 Nf6 3.d3 c6 4.Nf3 d5 5.Bb3 Bd6 6.Nbd2 0-0 7.0-0 Re8 8.Re1 Nbd7
2024;Firouzja;2738;Carlsen;2830;Empate;B13;1.d4 d5 2.Bf4 c5 3.e3 cxd4 4.exd4 Nc6 5.c3 f6 6.Nf3 g5 7.Bg3 Bf5 8.Nbd2 h5
2024;Firouzja;2738;Carlsen;2830;Empate;C43;1.e4 e5 2.Nf3 Nf6 3.d4 Nxe4 4.dxe5 d5 5.Nbd2 Qd7 6.Bd3 Nc5 7.Be2 Ne6 8.0-0 b6
2024;Firouzja;2738;Carlsen;2830;Derrota;D35;1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.cxd5 exd5 5.Bg5 c6 6.e3 Bf5 7.Nge2 h6 8.Bh4 Nbd7
2024;Carlsen;2830;Firouzja;2738;Empate;C77;1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.d3 d6 6.c3 g6 7.0-0 Bg7 8.Re1 0-0
2024;Erigaisi;2762;Carlsen;2830;Vitoria;D02;1.d4 d5 2.Nf3 Nf6 3.Bf4 Bf5 4.e3 e6 5.Bd3 Bg6 6.0-0 Bd6 7.Ne5 Nh5 8.Nxg6 hxg6
2024;Wei;2755;Carlsen;2830;Empate;B48;1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 Nc6 5.Nc3 Qc7 6.Be3 a6 7.Qd2 Nf6 8.0-0-0 Be7
2024;Carlsen;2838;Tari;2559;Vitoria;A06;1.Nf3 d5 2.e3 Nf6 3.b3 Bf5 4.Be2 h6 5.Ba3 Nbd7 6.c4 e6 7.Bxf8 Nxf8 8.0-0 N8d7
2024;Carlsen;2830;Praggnanandhaa;2747;Vitoria;E11;1.d4 Nf6 2.c4 e6 3.Nf3 Bb4+ 4.Nbd2 0-0 5.a3 Bxd2+ 6.Qxd2 d5 7.e3 b6 8.b3 Bb7
2024;Giri;2745;Carlsen;2830;Empate;A50;1.Nf3 Nf6 2.c4 b6 3.d4 Bb7 4.g3 g6 5.Bg2 Bg7 6.0-0 0-0 7.d5 Na6 8.Nc3 Nc5
2024;Carlsen;2830;Abdusattorov;2766;Vitoria;C43;1.e4 e5 2.Nf3 Nf6 3.d4 Nxe4 4.Bd3 d5 5.Nxe5 Nd7 6.Nxd7 Bxd7 7.Nd2 Nf6 8.0-0 Be7
2024;Gukesh;2764;Carlsen;2830;Empate;C57;1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.Ng5 d5 5.exd5 b5 6.Bf1 Nxd5 7.Bxb5 Bb7 8.d4 exd4
2024;Carlsen;2830;Nakamura;2795;Vitoria;C65;1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.d3 Bc5 5.c3 d5 6.Nbd2 0-0 7.exd5 Qxd5 8.Bc4 Qd8
2024;Praggnanandhaa;2747;Carlsen;2830;Derrota;B13;1.e4 c6 2.d4 d5 3.exd5 cxd5 4.Bd3 Nc6 5.c3 e6 6.Bf4 Bd6 7.Bxd6 Qxd6 8.Nf3 Nge7
2024;Carlsen;2830;Giri;2745;Vitoria;C65;1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.d3 Bc5 5.c3 0-0 6.0-0 d5 7.Nbd2 dxe4 8.dxe4 a5
2024;Carlsen;2830;Erigaisi;2762;Empate;C01;1.e4 e6 2.d4 d5 3.exd5 exd5 4.h3 Nf6 5.Nf3 Bd6 6.Bd3 0-0 7.0-0 Nc6 8.Nc3 h6
2024;Andreikin;2729;Carlsen;2830;Vitoria;A50;1.Nf3 Nf6 2.g3 b6 3.Bg2 Bb7 4.0-0 g6 5.d4 Bg7 6.c4 0-0 7.d5 Na6 8.Nc3 Nc5
2024;Carlsen;2830;Praggnanandhaa;2747;Empate;C54;1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.0-0 Nf6 5.d3 d6 6.c3 a6 7.a4 Ba7 8.Nbd2 0-0
2024;Carlsen;2830;Giri;2745;Empate;C54;1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.d3 Bc5 5.0-0 d6 6.c3 a5 7.Re1 0-0 8.h3 Be6
2024;Carlsen;2830;Duda;2734;Vitoria;A09;1.Nf3 Nf6 2.g3 d5 3.Bg2 c5 4.c4 d4 5.b4 cxb4 6.a3 bxa3 7.0-0 Nc6 8.d3 e5
2024;Wei;2755;Carlsen;2830;Vitoria;B31;1.e4 c5 2.Nf3 Nc6 3.Bb5 g6 4.Bxc6 dxc6 5.d3 Qc7 6.Be3 e5 7.Qd2 b6 8.a4 a5
2024;Korobov;2659;Carlsen;2830;Empate;E15;1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Ba6 5.b3 Bb4+ 6.Bd2 Be7 7.Bg2 0-0 8.0-0 d5
2024;Duda;2734;Carlsen;2830;Empate;C47;1.e4 e5 2.Nf3 Nc6 3.Nc3 Nf6 4.d4 exd4 5.Nxd4 Bb4 6.Nxc6 bxc6 7.Bd3 d5 8.exd5 0-0
2024;Carlsen;2832;Bortnyk;2608;Empate;A50;1.d4 Nf6 2.Nf3 b6 3.c4 Bb7 4.Nc3 g6 5.d5 d6 6.e4 Bg7 7.Be2 Nbd7 8.0-0 Nc5
2024;Martinez Alcantara;2607;Carlsen;2832;Vitoria;C47;1.e4 e5 2.Nf3 Nc6 3.Nc3 Nf6 4.h3 h6 5.d4 exd4 6.Nxd4 Bb4 7.Nxc6 bxc6 8.Bd3 0-0
2024;Bortnyk;2608;Carlsen;2832;Derrota;C84;1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.Nc3 Be7 6.0-0 d6 7.Bxc6+ bxc6 8.d4 Nd7
2024;Dominguez Perez;2748;Carlsen;2830;Derrota;C01;1.e4 a6 2.d4 e6 3.Bd3 d5 4.e5 Bd7 5.c3 Bb5 6.Bc2 c5 7.a4 Bd7 8.Nf3 cxd4
2024;Carlsen;2830;Keymer;2726;Empate;C88;1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.0-0 Be7 6.Re1 b5 7.Bb3 0-0 8.a4 b4
2024;Keymer;2726;Carlsen;2830;Vitoria;A17;1.Nf3 d5 2.e3 Nf6 3.c4 e6 4.Nc3 dxc4 5.Bxc4 a6 6.e4 c5 7.d4 cxd4 8.Nxd4 Bd6
2024;Carlsen;2830;Keymer;2726;Empate;C54;1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.d3 Bc5 5.0-0 a6 6.c3 Ba7 7.a4 d6 8.Nbd2 0-0
2024;Keymer;2726;Carlsen;2830;Vitoria;A50;1.Nf3 Nf6 2.c4 b6 3.d4 Bb7 4.g3 g6 5.Bg2 Bg7 6.0-0 0-0 7.d5 Na6 8.Nc3 Nc5
2024;Keymer;2726;Carlsen;2830;Empate;A11;1.Nf3 d5 2.e3 Nf6 3.c4 c6 4.Nc3 Nbd7 5.Qc2 e5 6.cxd5 Nxd5 7.Bc4 Nxc3 8.bxc3 Bd6
2024;Indjic;2611;Carlsen;2832;Vitoria;A42;1.d4 g6 2.e4 d6 3.c4 Bg7 4.Nc3 Nc6 5.Nge2 e5 6.Be3 f5 7.d5 Nce7 8.f3 Bh6
2024;Carlsen;2830;Keymer;2726;Vitoria;A28;1.c4 Nf6 2.Nc3 e5 3.Nf3 Nc6 4.a3 d5 5.cxd5 Nxd5 6.Qc2 Nxc3 7.bxc3 Bd6 8.g3 0-0
2024;Carlsen;2830;Duda;2734;Empate;B50;1.e4 c5 2.Nf3 d6 3.h3 Nf6 4.Nc3 a6 5.a4 e6 6.d4 cxd4 7.Nxd4 b6 8.g4 Bb7
2024;Keymer;2726;Carlsen;2830;Vitoria;A13;1.Nf3 Nf6 2.c4 e6 3.b3 d5 4.Bb2 Bd6 5.g3 0-0 6.Bg2 Re8 7.d4 b6 8.0-0 Bb7
2024;Christiansen;2655;Carlsen;2830;Vitoria;C01;1.e4 a6 2.d4 e6 3.Nc3 b5 4.a3 Bb7 5.Bd3 c5 6.Nf3 c4 7.Be2 Nf6 8.d5 Bc5
2024;Carlsen;2830;Narayanan;2695;Derrota;C65;1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.d3 Bc5 5.c3 0-0 6.0-0 d5 7.exd5 Qxd5 8.Bc4 Qd6
2024;Martinez Alcantara;2612;Carlsen;2832;Derrota;B07;1.e4 g6 2.d4 d6 3.c3 Nf6 4.Bd3 Bg7 5.Nf3 0-0 6.0-0 Nc6 7.h3 e5 8.Re1 Re8
2024;Naroditsky;2619;Carlsen;2832;Empate;B08;1.e4 g6 2.d4 d6 3.Nc3 c6 4.Be3 Nf6 5.Nf3 Bg7 6.a4 0-0 7.h3 a5 8.Bd3 Na6
2024;Santos Latasa;2631;Carlsen;2832;Vitoria;A05;1.Nf3 b5 2.g3 Bb7 3.Bg2 c5 4.0-0 Nf6 5.d3 g6 6.e4 Bg7 7.a4 b4 8.Nbd2 0-0
2024;Shirov;2660;Carlsen;2830;Vitoria;B41;1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 a6 5.c4 Nf6 6.Nc3 Qc7 7.a3 Nc6 8.Be3 b6
2024;Bortnyk;2608;Carlsen;2832;Empate;B07;1.e4 d6 2.d4 g6 3.Nc3 c6 4.g3 Bg7 5.Bg2 Nf6 6.Nge2 0-0 7.0-0 e5 8.h3 b5
2024;Carlsen;2832;Bortnyk;2608;Vitoria;B03;1.e4 Nf6 2.e5 Nd5 3.c4 Nb6 4.d4 d6 5.f4 dxe5 6.fxe5 Bf5 7.Nc3 e6 8.Nf3 Bb4
2024;Nakamura;2789;Carlsen;2830;Empate;B15;1.e4 c6 2.Nc3 g6 3.Nf3 Bg7 4.d4 d5 5.e5 f6 6.exf6 Nxf6 7.Be2 0-0 8.0-0 Qd6
2024;Nakamura;2789;Carlsen;2830;Empate;C01;1.e4 e6 2.d4 d5 3.exd5 exd5 4.Nf3 Nf6 5.Bd3 Bd6 6.Qe2+ Qe7 7.Qxe7+ Kxe7 8.Nc3 c6
2024;Bacrot;2684;Carlsen;2830;Derrota;B51;1.e4 c5 2.Nf3 d6 3.Bb5+ Nd7 4.0-0 a6 5.Bd3 Ngf6 6.Re1 g6 7.c3 b5 8.a4 c4
2024;Sarana;2706;Carlsen;2830;Vitoria;E70;1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.Bd3 e5 6.d5 Nbd7 7.Nge2 h5 8.f3 Nc5
2024;Firouzja;2760;Carlsen;2830;Derrota;C44;1.e4 Nc6 2.Nf3 d6 3.d4 Nf6 4.c3 e5 5.Bd3 Bg4 6.d5 Nb8 7.c4 Nbd7 8.Nc3 g6
2024;Carlsen;2830;Kollars;2648;Vitoria;C54;1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.d3 Bc5 5.0-0 d6 6.c3 0-0 7.h3 a5 8.Nbd2 Be6
2024;Carlsen;2830;Amin;2683;Vitoria;A14;1.c4 e6 2.Nf3 Nf6 3.g3 d5 4.b3 Be7 5.Bg2 0-0 6.0-0 b6 7.Bb2 Bb7 8.e3 Nbd7
2024;Carlsen;2832;Bortnyk;2608;Derrota;A50;1.d4 Nf6 2.Nf3 b6 3.g3 Bb7 4.Bg2 g6 5.0-0 Bg7 6.c4 0-0 7.Bf4 d6 8.Qc2 Be4
2024;Amin;2683;Carlsen;2830;Empate;B83;1.e4 c5 2.Nf3 Nc6 3.d4 cxd4 4.Nxd4 e6 5.Nc3 d6 6.Be2 Nf6 7.0-0 Be7 8.Kh1 0-0
2024;Eljanov;2676;Carlsen;2830;Empate;B13;1.d4 d5 2.Bf4 c5 3.e3 cxd4 4.exd4 Nc6 5.c3 f6 6.Nf3 g5 7.Bg3 Bf5 8.Bd3 e6
2024;Dardha;2554;Carlsen;2838;Empate;C41;1.e4 d6 2.d4 Nf6 3.Nc3 e5 4.Nf3 Nbd7 5.g3 Be7 6.Bg2 0-0 7.0-0 c6 8.a4 b6
2024;Lazavik;2553;Carlsen;2838;Derrota;D13;1.d4 d5 2.c4 c6 3.cxd5 cxd5 4.Nc3 Nf6 5.Bf4 Nc6 6.e3 a6 7.Rc1 Bf5 8.Nf3 e6
2024;Martinez Alcantara;2612;Carlsen;2832;Empate;C77;1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.d3 b5 6.Bb3 Bc5 7.a4 Rb8 8.Nc3 d6
2024;Tari;2642;Carlsen;2830;Empate;C10;1.e4 e6 2.d4 d5 3.Nc3 a6 4.Nf3 Nf6 5.Bd3 c5 6.exd5 cxd4 7.Nxd4 Nxd5 8.Nxd5 Qd6
2024;Bortnyk;2608;Carlsen;2832;Empate;C42;1.e4 e5 2.Nf3 Nf6 3.Nxe5 d6 4.Nf3 Nxe4 5.Bd3 d5 6.Qe2 Be7 7.Bxe4 dxe4 8.Qxe4 0-0
2024;Melkumyan;2646;Carlsen;2830;Vitoria;A20;1.c4 e5 2.g3 Nf6 3.Bg2 h6 4.d3 c6 5.Nf3 Bd6 6.0-0 0-0 7.Nc3 Bc7 8.e4 d6
2024;Carlsen;2830;Anton Guijarro;2669;Vitoria;B10;1.e4 c6 2.Nf3 d5 3.d3 e6 4.Qe2 Nf6 5.e5 Nfd7 6.d4 c5 7.c3 Nc6 8.a3 a5
